,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
679,FDK44,OUT013,2796.5034588791477
680,FDC28,OUT049,1743.816166091474
681,FDJ41,OUT027,6042.191465883447
682,NCT29,OUT035,1968.6944909330864
683,NCH42,OUT019,529.2345395419239
684,FDU60,OUT018,2369.3731026121004
685,FDS02,OUT045,3122.085971283914
686,FDC51,OUT046,2086.09600521514
687,FDU03,OUT013,3199.5231016548482
688,FDX39,OUT045,3752.7298402844926
689,NCY05,OUT010,122.28638397809408
690,NCL06,OUT027,6018.866070383699
691,FDD32,OUT035,1277.0695007909535
692,NCN41,OUT045,1866.5543473741775
693,NCX53,OUT049,2244.1244157162173
694,FDU57,OUT019,371.51620221168776
695,FDQ23,OUT046,1774.572880627358
696,FDQ52,OUT045,3981.353344041497
697,FDC14,OUT045,649.4400953834488
698,FDY09,OUT035,2980.8551620761796
699,FDQ28,OUT045,2702.8962796413102
700,FDV25,OUT046,3636.4644599990156
701,FDJ07,OUT035,2079.0110976409
702,DRB25,OUT049,1686.9971593429498
703,FDK52,OUT019,522.5670922176972
704,FDY52,OUT027,1540.827766434087
705,FDB28,OUT046,3002.6587326759613
706,FDT36,OUT035,628.2973429350824
707,FDV25,OUT017,3683.385494290671
708,NCN07,OUT027,3595.7349935033153
709,FDC57,OUT017,3201.052502655773
710,FDQ03,OUT018,3383.0167554478526
711,FDU23,OUT017,2882.373005372343
712,NCX41,OUT035,3639.855050922932
713,NCD06,OUT035,730.2243344339747
714,FDW08,OUT045,1676.416224207735
715,NCU29,OUT017,2493.7804211174052
716,NCE06,OUT013,2424.5065123463937
717,FDV52,OUT010,241.84359212644276
718,FDB02,OUT017,2890.0796298081805
719,NCR18,OUT045,674.2517263385049
720,FDK16,OUT049,1567.4389123092155
721,NCQ29,OUT010,632.5416784650655
722,FDZ01,OUT019,259.5024240002323
723,FDW27,OUT035,2535.781113983278
724,FDD17,OUT018,3380.916872477269
725,FDW39,OUT013,2712.598440662052
726,DRH59,OUT045,1088.517551501994
727,FDS52,OUT013,1640.2551118677097
728,FDU40,OUT027,5983.475638767239
729,NCF54,OUT013,2829.5513292976493
730,FDH46,OUT045,1730.8656419407896
731,NCP14,OUT049,1736.419045499147
732,FDH50,OUT049,3272.3165706912273
733,DRF15,OUT010,379.9078323871916
734,FDV27,OUT027,2330.940424890125
735,NCJ06,OUT049,2062.1600378599123
736,FDN02,OUT018,2946.956242984003
737,FDQ51,OUT049,776.9445469153217
738,FDQ07,OUT017,3946.092965944226
739,FDS45,OUT049,1851.1618467457083
740,NCJ06,OUT045,1966.7630723641234
741,FDD36,OUT035,2075.92272695992
742,FDY25,OUT045,3099.492260247236
743,FDU52,OUT046,2360.4200429543275
744,DRK47,OUT017,4049.4233263923957
745,NCL30,OUT017,2049.3830004212437
746,FDN22,OUT035,3804.4078474949965
747,NCF30,OUT027,3535.5607272025127
748,FDK03,OUT035,4200.492499352924
749,FDT45,OUT017,840.8225908592432
750,NCC54,OUT027,5881.769501783019
751,FDP08,OUT018,2921.5933019682525
752,FDU44,OUT046,2651.2978850484533
753,DRG39,OUT035,759.3467443348553
754,FDU32,OUT049,2106.8811449933582
755,FDY27,OUT049,2946.132576783737
756,NCP54,OUT013,2062.446762138707
757,NCZ41,OUT049,1904.327670801861
758,DRL49,OUT013,2217.266596041151
759,FDI05,OUT018,1019.7805225061221
760,FDY56,OUT045,4162.7463512791965
761,DRC13,OUT013,1999.4100508833624
762,NCV29,OUT017,3060.9186597227554
763,FDR24,OUT049,1346.3854814617432
764,FDZ34,OUT018,2887.4088369749365
765,FDP37,OUT035,2124.5117985373663
766,FDX08,OUT027,4814.332666077941
767,FDS57,OUT045,2202.034572086785
768,NCG18,OUT049,1696.398827399985
769,FDK25,OUT018,2747.8969689383957
770,FDH53,OUT049,1235.2478171970533
771,DRI59,OUT018,3232.925633342353
772,FDA52,OUT046,2830.8287911730354
773,FDT20,OUT010,122.51755907341145
774,FDE36,OUT019,552.3928423232613
775,FDI24,OUT017,2779.1331626331485
776,FDB28,OUT018,2992.283010326577
777,FDV11,OUT017,2824.868758502681
778,FDP01,OUT046,2235.3257500587397
779,FDD34,OUT027,4056.588115531644
780,FDJ50,OUT027,1418.2834474288343
781,FDZ44,OUT013,1929.9593154203708
782,DRO59,OUT035,1233.1655427042201
783,DRB48,OUT045,653.3862834045892
784,FDR21,OUT018,2581.973699474158
785,NCE42,OUT010,534.9300312598766
786,FDO23,OUT046,1528.0053818972874
787,NCE30,OUT018,3124.423756051004
788,FDQ22,OUT035,619.7090947495483
789,FDY01,OUT045,1971.8677970558037
790,FDS08,OUT017,2646.6760484913234
791,FDG28,OUT018,3425.2310382117093
792,FDQ51,OUT018,669.6859338609713
793,FDB05,OUT017,3880.135273460427
794,FDO56,OUT049,1931.796617379523
795,FDE02,OUT018,1225.817856356987
796,FDN45,OUT017,3610.365906588577
797,FDS09,OUT013,693.2251820793743
798,NCA54,OUT018,2630.7426199507695
799,FDP09,OUT010,486.2284326751811
800,FDC53,OUT045,1549.7352240801795
801,NCM55,OUT017,3146.078073494983
802,FDL09,OUT018,2566.016871410213
803,FDA11,OUT019,250.80467872813017
804,FDA50,OUT045,1522.4142086974468
805,FDC23,OUT017,3374.1720043562254
806,FDE22,OUT049,2575.559715527148
807,FDD23,OUT046,3505.3365714945794
808,NCA29,OUT049,2972.7306482886816
809,FDK38,OUT046,2362.1200614883705
810,DRC13,OUT046,2061.593791750974
811,NCP43,OUT049,3104.366257957812
812,FDX28,OUT049,1531.0055723519963
813,FDF08,OUT049,1380.928392709665
814,FDZ33,OUT046,2487.153330875482
815,FDD10,OUT049,2876.7522458337626
816,FDO58,OUT017,2674.39754416803
817,FDI50,OUT017,3967.451057015698
818,FDO58,OUT045,2649.690013735559
819,FDX08,OUT013,3073.545753988814
820,NCK17,OUT010,122.50474187180788
821,FDF39,OUT035,4355.376701242234
822,FDU45,OUT010,248.1514382595698
823,NCJ18,OUT018,1769.2348507428385
824,DRC27,OUT019,539.9242401230255
825,DRC25,OUT035,1470.8368633233163
826,FDU59,OUT035,2509.792940997083
827,FDU28,OUT035,3157.8620626156107
828,NCP30,OUT046,610.2123201506352
829,FDB39,OUT018,689.4428835867106
830,FDE41,OUT013,1357.2463895328735
831,DRH11,OUT010,132.09286736037774
832,FDA58,OUT045,3859.356683831095
833,FDU50,OUT046,1825.7954109666864
834,FDM34,OUT013,2026.0304924364482
835,FDM44,OUT027,2650.4731870715627
836,FDR39,OUT045,3096.041254533829
837,FDM25,OUT045,2762.0006846940073
838,FDQ49,OUT049,2371.677234549478
839,DRH25,OUT018,681.0001279314585
840,FDM09,OUT027,4167.897486407317
841,FDL44,OUT019,415.3433958452869
842,NCR42,OUT018,615.6485051582221
843,DRL59,OUT046,809.4759095058911
844,FDX43,OUT013,2462.422016356228
845,DRK47,OUT010,508.49129918138146
846,FDU48,OUT018,1823.6879241982124
847,FDY12,OUT045,781.7368919359131
848,NCN43,OUT018,1759.893393885689
849,NCM55,OUT018,2673.5237061715743
850,FDQ21,OUT027,3513.963083179046
851,FDX13,OUT035,4226.446714067787
852,NCK30,OUT027,6005.0361161552855
853,FDG20,OUT049,2844.0697295230802
854,DRG27,OUT017,668.1642912953615
855,FDY14,OUT018,3890.5725281547157
856,FDP59,OUT035,1675.8818638556604
857,FDU60,OUT017,3038.9906365084958
858,NCC18,OUT019,469.87387878010753
859,DRJ39,OUT017,3659.523646179337
860,FDS07,OUT049,1942.401238756307
861,FDM08,OUT027,5744.79162457
862,FDP51,OUT045,1836.2038197798136
863,FDU16,OUT035,1325.2346278684463
864,FDH12,OUT013,1755.320328363225
865,DRE48,OUT010,470.1331534858544
866,NCL42,OUT027,5865.967236549435
867,FDR21,OUT045,2756.2939465599666
868,NCW29,OUT035,2117.669530557672
869,FDO11,OUT013,4218.972199608229
870,NCM31,OUT049,2209.7564990090173
871,FDV35,OUT019,384.18037717367463
872,FDF58,OUT017,944.5911639944704
873,NCE43,OUT049,2893.4475389055215
874,FDA02,OUT035,2628.767276547718
875,DRL37,OUT010,122.2618597090091
876,FDR24,OUT018,1229.7315243218413
877,FDW59,OUT049,1280.1664687927928
878,FDS22,OUT049,737.5120887190257
879,FDW24,OUT017,753.5554640978756
880,FDU24,OUT035,1697.8502657684523
881,FDA21,OUT027,4919.648298407877
882,FDH58,OUT027,2840.4270774732904
883,FDW36,OUT018,1309.2434992630074
884,FDI45,OUT027,4485.077353792009
885,FDU01,OUT018,2710.4215801604378
886,FDF35,OUT027,2712.5318526104243
887,FDU43,OUT019,542.455944491257
888,FDE24,OUT019,345.5614778071856
889,FDK50,OUT049,2634.1220656179526
890,FDG31,OUT045,1051.7261629378436
891,FDC60,OUT045,1576.5558860002027
892,FDL36,OUT013,1393.8866011169264
893,FDP21,OUT013,3160.495331195198
894,FDW16,OUT045,1425.637790547851
895,FDX02,OUT017,3835.833697887522
896,FDQ58,OUT027,3882.2667570100984
897,FDT51,OUT046,1850.8567351268557
898,FDD59,OUT049,1342.9435204023914
899,NCM42,OUT018,1373.8307754755174
900,FDA57,OUT018,631.806140010818
901,FDZ48,OUT035,1839.437592781025
902,FDE46,OUT045,2647.843857008506
903,NCZ30,OUT019,286.6818871843585
904,FDB56,OUT017,3208.8267360670316
905,FDA25,OUT027,2633.5489716648326
906,FDD20,OUT013,2133.645074664504
907,FDL25,OUT013,1507.4012091831653
908,NCO18,OUT049,2990.92722678597
909,FDJ45,OUT017,595.0662046314069
910,FDR12,OUT035,2929.631480231915
911,NCF19,OUT010,123.62314884285752
912,FDK25,OUT046,2783.7296157371743
913,NCR17,OUT046,2052.4560086044744
914,FDC52,OUT046,2418.706068678716
915,NCA54,OUT017,3132.095352040298
916,FDR45,OUT010,501.12653141920345
917,NCM19,OUT049,2044.4998291181953
918,FDF39,OUT027,6000.950689844509
919,FDX23,OUT049,1567.6604909657785
920,FDD58,OUT027,2571.0917609927965
921,FDX28,OUT013,1674.0539762917867
922,NCD31,OUT013,2729.912740253164
923,FDU57,OUT018,2346.8949972033593
924,FDI27,OUT046,793.2112672017658
925,NCM42,OUT046,1738.0674152269726
926,FDD32,OUT027,2241.1499350687236
927,FDI34,OUT013,3854.0541691224266
928,NCM29,OUT049,2115.035944638019
929,FDG46,OUT018,1666.2520183661584
930,DRC01,OUT010,125.4019879292238
931,FDB15,OUT027,5995.850031608438
932,NCA17,OUT027,4047.1876298616316
933,FDF10,OUT046,2673.8293464455514
934,FDR26,OUT027,5063.562373464362
935,FDI02,OUT049,1721.7290855366366
936,NCM54,OUT010,248.48813619090978
937,FDF14,OUT013,2378.952032616689
938,FDJ33,OUT010,255.52282248886812
939,FDM20,OUT035,4072.7248068814492
940,FDC03,OUT027,5590.653729326164
941,NCX05,OUT046,1926.5883399466331
942,NCM41,OUT027,2600.156358231568
943,NCU29,OUT010,390.86794052947124
944,FDQ59,OUT017,1383.9993184550633
945,FDH46,OUT010,241.77823180101947
946,FDH09,OUT013,703.0764342814913
947,NCD06,OUT045,737.9754439507626
948,FDC15,OUT035,2660.020294663319
949,DRD37,OUT027,1359.677544267002
950,FDT28,OUT027,3926.821420376676
951,FDR28,OUT027,4121.270212018569
952,FDT38,OUT017,1328.8306385452463
953,FDV34,OUT027,1827.4347515963227
954,FDY52,OUT035,997.7698048620956
955,FDB34,OUT013,1316.873920252526
956,DRL23,OUT018,1308.139745900336
957,DRB24,OUT046,2370.767556613197
958,FDJ50,OUT046,867.4243442473105
959,FDQ49,OUT035,2455.961000955353
960,FDP20,OUT035,2008.7061055838924
961,FDV19,OUT027,4099.709322523708
962,NCR54,OUT045,2982.816370603165
963,FDO09,OUT010,621.0422139197983
964,FDS57,OUT018,2061.5342703958377
965,FDN10,OUT049,1947.137154235707
966,FDV23,OUT049,1930.0571381171787
967,FDY28,OUT049,3686.141016799745
968,DRG51,OUT013,2720.2634745605665
969,FDD45,OUT019,247.84787741553336
970,NCL18,OUT027,5436.346592645161
971,NCM29,OUT013,2084.797902393365
972,FDF17,OUT027,5196.413933739044
973,FDE22,OUT017,2688.9885512705
974,FDQ22,OUT017,615.4381034058158
975,FDS01,OUT013,3160.4695282528696
976,FDW35,OUT027,1363.648644349249
977,FDJ33,OUT046,1949.6468942027489
978,NCF54,OUT035,2956.575920827142
979,FDE09,OUT013,1696.1440048948393
980,NCE06,OUT045,2437.520506553475
981,DRH49,OUT049,1243.9158700670437
982,FDY43,OUT045,2771.658699859411
983,NCT05,OUT017,4236.231733403076
984,FDZ34,OUT045,3403.0794322094002
985,FDL38,OUT017,1323.5054533720465
986,FDZ31,OUT017,3201.5405356246406
987,FDR14,OUT035,887.0365653159279
988,NCN54,OUT049,1348.5380065543723
989,NCC42,OUT027,3605.1922892832213
990,FDK08,OUT017,1489.1084021298668
991,FDP59,OUT013,1668.771421845675
992,FDV22,OUT035,2910.029976487717
993,FDD33,OUT035,3807.625097374469
994,DRE60,OUT027,5838.330199422606
995,FDK52,OUT046,3862.128887204191
996,FDA02,OUT017,2619.0933659159177
997,FDM56,OUT049,1634.6326044713778
998,FDE57,OUT035,2215.5195299989246
999,FDM32,OUT045,1304.3148892552351
1000,NCQ30,OUT027,2937.5784065181865
1001,FDQ27,OUT027,2571.807489570629
1002,FDT60,OUT027,3527.020916682481
1003,FDU43,OUT049,3815.473623832632
1004,NCO55,OUT035,1721.5105678697892
1005,FDG02,OUT045,3031.7465788489576
1006,FDJ28,OUT013,3113.512591767187
1007,FDP40,OUT045,1825.0805524250268
1008,FDJ38,OUT045,3132.5748682635203
1009,NCC54,OUT017,3909.87191072312
1010,NCZ41,OUT046,1894.2349534769628
1011,FDK38,OUT019,444.73345763099235
1012,FDU52,OUT013,2369.9904822405592
1013,FDC40,OUT046,1269.5285659768338
1014,NCR30,OUT017,1121.186179140723
1015,NCN18,OUT017,1840.257593725155
1016,FDB50,OUT035,1345.3099876928857
1017,FDG04,OUT013,3043.6780999230486
1018,FDR26,OUT035,2808.413765899763
1019,NCT17,OUT018,2815.473511100235
1020,FDX35,OUT027,5440.883022990742
1021,FDS12,OUT046,2127.430940963337
1022,NCZ29,OUT027,3564.1707660313527
1023,FDB38,OUT010,410.75690659047234
1024,FDP12,OUT013,599.6389021365167
1025,FDP22,OUT046,817.3747133219482
1026,FDS26,OUT018,3618.1090963425795
1027,FDR52,OUT046,3181.2996998235067
1028,DRJ13,OUT046,2669.716692508201
1029,FDU48,OUT027,3589.845967484624
1030,FDE29,OUT035,1033.838691760071
1031,NCT29,OUT049,1950.2557576680908
1032,DRK37,OUT018,2859.131534977669
1033,FDK55,OUT046,1251.3253731941682
1034,FDR07,OUT046,1472.4606912581612
1035,FDO21,OUT027,5662.251049515763
1036,FDK46,OUT049,4306.659896400519
1037,FDB12,OUT045,1657.4032610832132
1038,FDT31,OUT027,4714.008345858572
1039,FDJ33,OUT045,1870.098176214525
1040,FDC26,OUT027,2735.9487298479803
1041,NCQ02,OUT045,2953.209134171249
1042,FDP08,OUT010,482.6004709525525
1043,FDB11,OUT027,5716.132556925672
1044,FDV55,OUT013,2551.8783018926642
1045,FDW20,OUT049,2175.232362097356
1046,NCJ18,OUT019,287.7891627758274
1047,FDC41,OUT018,911.9652390111945
1048,FDE14,OUT027,2620.825352738662
1049,FDG35,OUT013,2889.5417953165893
1050,FDF45,OUT035,885.3295868579593
1051,FDS19,OUT027,2191.8443448357084
1052,FDS58,OUT019,395.71837586860534
1053,FDA26,OUT017,3913.3111910554803
1054,FDM32,OUT049,1247.0203005683375
1055,FDL45,OUT046,2047.4555105223503
1056,FDZ55,OUT049,2513.358158336396
1057,FDY37,OUT049,2306.953118586143
1058,FDO46,OUT046,3079.749308891349
1059,FDQ60,OUT046,1929.4420326201766
1060,FDA19,OUT018,1819.6527837533195
1061,FDL15,OUT046,2527.1018861533457
1062,FDM10,OUT018,3093.8556035094143
1063,NCL05,OUT017,685.5074809190296
1064,DRK49,OUT010,122.53153876580765
1065,NCE18,OUT027,6003.442818229269
1066,FDG40,OUT049,611.3899837448515
1067,DRI59,OUT045,3752.8808103611286
1068,FDK28,OUT035,3951.1692670310354
1069,NCD06,OUT019,129.62471121366912
1070,FDO11,OUT019,533.0557298374853
1071,FDK27,OUT046,2071.002805722959
1072,FDT43,OUT027,1435.408296593235
1073,FDD38,OUT018,1284.0608396852913
1074,FDA16,OUT049,3688.763438378697
1075,FDL14,OUT027,3952.963143385887
1076,NCM17,OUT049,731.4419877865289
1077,FDD20,OUT045,2013.7997370724947
1078,FDA40,OUT045,1315.477726145692
1079,FDL43,OUT045,1323.617292112436
1080,FDV15,OUT045,1698.7551771490444
1081,FDE52,OUT046,1353.4754839384843
1082,NCL17,OUT010,363.4060926443442
1083,NCJ31,OUT045,3557.5243225171916
1084,FDR60,OUT045,1328.061759461531
1085,NCA18,OUT035,1922.9386709788462
1086,FDS21,OUT027,1610.234540368073
1087,FDW09,OUT035,1290.78404941785
1088,FDL26,OUT035,2678.767623584923
1089,FDS47,OUT018,1205.5850631769008
1090,FDC39,OUT046,3337.9797310973167
1091,FDT51,OUT035,1831.3143379197882
1092,FDK40,OUT035,4304.6905571657135
1093,NCG19,OUT045,3541.30674089404
1094,FDZ07,OUT046,978.1968937755775
1095,FDF08,OUT027,2555.7170700647607
1096,FDO04,OUT013,771.7882790269605
1097,FDK41,OUT018,1113.3267108251835
1098,FDP15,OUT049,4149.241853695084
1099,NCD43,OUT018,1330.715318863145
1100,NCP18,OUT013,2463.8425600141622
1101,FDZ51,OUT046,1523.8818123266192
1102,DRH13,OUT035,1696.6674305780825
1103,FDF38,OUT045,651.5979353590633
1104,NCI43,OUT045,763.2233335772021
1105,FDM38,OUT027,1537.0908847705439
1106,FDS03,OUT013,1038.7837887122398
1107,DRJ47,OUT017,2889.1450398685124
1108,FDT50,OUT010,224.46556195192716
1109,FDV02,OUT046,2830.9020006878477
1110,NCG18,OUT017,1717.3224027590068
1111,FDW52,OUT046,2671.153940752204
1112,FDS40,OUT035,615.3762955533444
1113,FDN31,OUT017,3145.8428932039988
1114,FDA37,OUT045,1870.5210754034508
1115,FDA15,OUT046,4054.559739897426
1116,FDL39,OUT046,3127.181003033694
1117,FDJ53,OUT045,1810.2745351685705
1118,FDX22,OUT013,3645.715972836325
1119,NCZ42,OUT045,3899.910164486083
1120,FDD56,OUT027,4578.074149128354
1121,FDD40,OUT017,3202.8608637427587
1122,FDS50,OUT013,3699.194516983339
1123,NCN14,OUT013,3068.4133004667056
1124,FDT15,OUT013,3160.0329134297817
1125,NCS18,OUT027,2603.341054645193
1126,NCO26,OUT010,247.8020029886311
1127,FDF58,OUT018,735.9537382635322
1128,NCB19,OUT013,1551.9725059996251
1129,FDH26,OUT017,2301.9180471858867
1130,DRB24,OUT027,3984.908840242339
1131,FDA49,OUT018,1134.6870889882875
1132,FDB32,OUT045,1477.3438016514885
1133,FDI36,OUT017,3033.8666759109115
1134,NCA17,OUT010,384.1826645435579
1135,FDH22,OUT013,2070.299142896601
1136,NCM26,OUT018,2437.7981302363273
1137,FDT15,OUT027,4981.34111811238
1138,FDB16,OUT018,1153.2228788905234
1139,NCP54,OUT027,3515.7936233915466
1140,FDJ36,OUT013,1705.7809397367166
1141,FDO28,OUT045,1805.1389914709277
1142,FDU09,OUT013,758.1854854158893
1143,FDF29,OUT017,2188.787693729527
1144,FDY08,OUT013,2231.448182527249
1145,DRJ59,OUT018,616.1127147442644
1146,FDT23,OUT027,2178.3884617846356
1147,FDU15,OUT018,613.4858485676909
1148,FDT47,OUT013,1749.93127219898
1149,FDI53,OUT019,444.5589149620506
1150,FDR59,OUT018,3715.8348410586377
1151,FDD53,OUT035,627.0762253798033
1152,FDY51,OUT017,3733.075638546816
1153,FDT04,OUT049,631.7935187155917
1154,FDU51,OUT049,2895.022758955543
1155,FDG14,OUT035,2572.9071069834054
1156,NCU06,OUT045,3861.898067155054
1157,DRG25,OUT046,3129.8806294883507
1158,DRH49,OUT035,1290.256987602734
1159,FDN15,OUT035,2211.1660822905596
1160,FDL43,OUT018,1009.4826946264324
1161,NCT18,OUT049,3331.2761307898263
1162,NCB31,OUT013,3988.8441264736916
1163,FDK57,OUT035,1949.08610666586
1164,FDY04,OUT019,403.43728741754717
1165,NCP54,OUT046,2105.7634723334504
1166,FDF41,OUT013,3854.035007928475
1167,FDM01,OUT045,1689.459060384138
1168,FDW03,OUT045,1734.666257291441
1169,FDF28,OUT045,1922.373444588164
1170,FDY37,OUT017,2338.6340344331866
1171,FDQ03,OUT017,3971.0591835973046
1172,FDP51,OUT027,2965.7814314887983
1173,FDJ40,OUT017,1797.332938563677
1174,FDC32,OUT049,1420.3888565705251
1175,DRI49,OUT027,2359.4757190820087
1176,NCW54,OUT017,820.2437911054698
1177,FDF09,OUT017,644.8912881380198
1178,FDP45,OUT018,3515.6223582189127
1179,DRJ23,OUT018,2796.259723361101
1180,FDS59,OUT017,1868.6331207537658
1181,FDY08,OUT046,2193.3454591257337
1182,FDX16,OUT049,2569.0285022388894
1183,FDY16,OUT018,2626.1539989097614
1184,FDK32,OUT035,2748.2847985945027
1185,FDQ22,OUT013,606.7174965621033
1186,NCC31,OUT018,2303.2601516296777
1187,FDG58,OUT049,2487.294258783732
1188,DRF48,OUT013,3060.623024308483
1189,DRH36,OUT049,1060.5285318104957
1190,NCR30,OUT035,1204.2789536625385
1191,FDB03,OUT019,546.2535329300192
1192,FDZ28,OUT027,3531.9241721307103
1193,FDR35,OUT017,2960.253811186302
1194,DRD15,OUT027,5910.000146196204
1195,FDJ33,OUT019,285.7976405036967
1196,FDA56,OUT010,248.2866554413315
1197,FDP56,OUT046,792.4786628749247
1198,NCT30,OUT046,786.3388125350403
1199,FDK15,OUT017,1646.8167503305956
1200,FDH44,OUT018,2224.389571297396
1201,FDV01,OUT013,2520.4060209021914
1202,DRG03,OUT017,2555.0832003270516
1203,FDG50,OUT027,2556.528112702042
1204,FDR16,OUT010,544.8340050253204
1205,FDZ60,OUT046,1657.1360957354952
1206,DRG03,OUT045,2606.512222517916
1207,FDS56,OUT018,3801.4678886787387
1208,FDU33,OUT045,781.5669072880341
1209,DRD27,OUT035,1495.17099798805
1210,FDW22,OUT046,3638.494184055746
1211,DRA24,OUT045,2654.72856690075
1212,FDF38,OUT049,655.5433253593228
1213,FDX48,OUT013,2533.3888458434863
1214,FDS58,OUT018,2462.8730565804763
1215,FDC32,OUT046,1418.7327143262946
1216,NCQ29,OUT045,4192.016094313121
1217,DRK39,OUT018,1127.8247987684604
1218,NCS38,OUT017,1938.7336295784864
1219,DRO47,OUT013,1763.9525787930752
1220,DRG27,OUT027,1382.652422074535
1221,FDC57,OUT027,5405.800199971288
1222,FDS55,OUT046,2383.9482832279177
1223,NCJ06,OUT018,1766.3347485469012
1224,FDO01,OUT019,280.50962965324294
1225,NCM55,OUT045,3029.9215414295513
1226,FDC52,OUT049,2465.116691731286
1227,FDQ15,OUT045,1317.2561308878514
1228,NCT30,OUT027,1404.4507654766942
1229,NCR42,OUT027,1367.042864646829
